,UniProt ID,Gene Name ,Confidence ,Expected Sensitivity,Expected Specificity,Confidence
5010,Q969R5,L3MBTL2,0.86313476,0.74649354,0.895566443,0.236842105263
5011,Q969R8,ITFG2,0.38069595,0.863929469,0.266862292,0.236842105263
5012,Q969S3,ZNF622,0.748955615,0.02205377,0.068554608,0.236842105263
5013,Q969W3,FAM104A,0.156696798,0.849523927,0.313601463,0.236842105263
5014,Q969X1,TMBIM1,0.058123818,0.807625427,0.789179516,0.236842105263
5015,Q969X2,ST6GALNAC6,0.339706962,0.542782945,0.498339823,0.236842105263
5016,Q96A35,MRPL24,0.817176415,0.433783075,0.437032741,0.236842105263
5017,Q96AA8,JAKMIP2,0.37754767,0.602436919,0.168405698,0.236842105263
5018,Q96AB3,ISOC2,0.972604932,0.335105203,0.264562677,0.236842105263
5019,Q96AH0,NABP1,0.605318591,0.778107205,0.683881583,0.236842105263
5020,Q96AM1,MRGPRF,0.338236166,0.096719753,0.816637407,0.236842105263
5021,Q96AQ6,PBXIP1,0.927983722,0.451954974,0.70552099,0.236842105263
5022,Q96B02,UBE2W,0.898424694,0.761949065,0.576538893,0.236842105263
5023,Q96B36,AKT1S1,0.850706461,0.625833233,0.994062493,0.236842105263
5024,Q96B96,TMEM159,0.256791917,0.001491523,0.46119327,0.236842105263
5025,Q96BA8,CREB3L1,0.285495501,0.017172405,0.49335325,0.236842105263
5026,Q96BI1,SLC22A18,0.77994691,0.456854072,0.273959687,0.236842105263
5027,Q96BI3,APH1A,0.701395228,0.221564056,0.655102887,0.236842105263
5028,Q96BJ3,AIDA,0.492511776,0.371420686,0.407057092,0.236842105263
5029,Q96BJ8,ELMO3,0.967667748,0.441232164,0.299963138,0.236842105263
5030,Q96BQ5,CCDC127,0.476161494,0.060689547,0.605435572,0.236842105263
5031,Q96BR6,ZNF669,0.994905517,0.364042374,0.791173272,0.236842105263
5032,Q96BS2,TESC,0.490578622,0.376869074,0.970893568,0.236842105263
5033,Q96BW1,UPRT,0.503453396,0.301240237,0.773383827,0.236842105263
5034,Q96C01,FAM136A,0.768772876,0.91838918,0.59998171,0.236842105263
5035,Q96C12,ARMC5,0.388084482,0.477350676,0.449068633,0.236842105263
5036,Q96C19,EFHD2,0.45325926,0.180392438,0.15347277,0.236842105263
5037,Q96C34,RUNDC1,0.132853968,0.297037639,0.211233003,0.236842105263
5038,Q96C92,SDCCAG3,0.758506328,0.829299474,0.700349041,0.236842105263
5039,Q96CA5,BIRC7,0.565236934,0.618123993,0.956182186,0.236842105263
5040,Q96CP6,GRAMD1A,0.648636599,0.663599542,0.635468665,0.236842105263
5041,Q96CX2,KCTD12,0.798058063,0.616203412,0.891271161,0.236842105263
5042,Q96D53,COQ8B,0.220448243,0.261266724,0.216285014,0.236842105263
5043,Q96DA0,ZG16B,0.857890771,0.872498717,0.683543705,0.236842105263
5044,Q96DB9,FXYD5,0.904728919,0.005368127,0.315058619,0.236842105263
5045,Q96DE5,ANAPC16,0.292019885,0.365255292,0.02538658,0.236842105263
5046,Q96DF8,DGCR14,0.725869758,0.591971838,0.820249038,0.236842105263
5047,Q96DP5,MTFMT,0.339445804,0.924839059,0.432668699,0.236842105263
5048,Q96DT0,LGALS12,0.272681227,0.458004898,0.088706613,0.236842105263
5049,Q96DT6,ATG4C,0.17027459,0.424208224,0.935083991,0.236842105263
5050,Q96DU7,ITPKC,0.664018226,0.654961612,0.390776816,0.236842105263
5051,Q96DU9,PABPC5,0.535851658,0.764236308,0.587931646,0.236842105263
5052,Q96E22,NUS1,0.829109418,0.379643566,0.239835941,0.236842105263
5053,Q96EB1,ELP4,0.267362081,0.454068967,0.653565005,0.236842105263
5054,Q96EE4,CCDC126,0.176155781,0.643802012,0.366532484,0.236842105263
5055,Q96EK4,THAP11,0.431186366,0.735154526,0.481249933,0.236842105263
5056,Q96EL2,MRPS24,0.475655038,0.633821563,0.401685564,0.236842105263
5057,Q96EL3,MRPL53,0.785220908,0.782944272,0.333797544,0.236842105263
5058,Q96EQ0,SGTB,0.130651597,0.034487019,0.267585368,0.236842105263
5059,Q96ER3,SAAL1,0.051355733,0.100862339,0.767842964,0.236842105263
5060,Q96ES6,MFSD3,0.627506477,0.041740779,0.240381919,0.236842105263
5061,Q96EY7,PTCD3,0.029087552,0.160518423,0.961277162,0.236842105263
5062,Q96EY8,MMAB,0.13619461,0.835002947,0.923551261,0.236842105263
5063,Q96F44,TRIM11,0.694555599,0.559434082,0.274246913,0.236842105263
5064,Q96F45,ZNF503,0.515678957,0.1720217,0.223278981,0.236842105263
5065,Q96FE7,PIK3IP1,0.54258242,0.938799009,0.252123563,0.236842105263
5066,Q96FJ0,STAMBPL1,0.808483509,0.542159329,0.24699342,0.236842105263
5067,Q96FQ6,S100A16,0.79368603,0.830257856,0.239576377,0.236842105263
5068,Q96FX7,TRMT61A,0.501867087,0.31744377,0.428250961,0.236842105263
5069,Q96G97,BSCL2,0.276632058,0.232739356,0.825925887,0.236842105263
5070,Q96GA3,LTV1,0.119664941,0.701993812,0.617186241,0.236842105263
5071,Q96GC5,MRPL48,0.88659776,0.519783648,0.193874402,0.236842105263
5072,Q96GC9,VMP1,0.970288991,0.286146292,0.808081447,0.236842105263
5073,Q96GS6,ABHD17A,0.942526313,0.027672927,0.985634194,0.236842105263
5074,Q96GY0,ZC2HC1A,0.638128133,0.152802902,0.148602448,0.236842105263
5075,Q96HB5,CCDC120,0.090590152,0.78392261,0.853030808,0.236842105263
5076,Q96HD9,ACY3,0.074708115,0.51875189,0.23860195,0.236842105263
5077,Q96HH9,GRAMD2B,0.182450936,0.416822863,0.416940551,0.236842105263
5078,Q96HT8,MRFAP1L1,0.031687662,0.108547557,0.322399902,0.236842105263
5079,Q96HV5,TMEM41A,0.724936308,0.631427675,0.434038639,0.236842105263
5080,Q96I24,FUBP3,0.14415881,0.126733568,0.327423712,0.236842105263
5081,Q96IG2,FBXL20,0.635926817,0.580643664,0.098968783,0.236842105263
5082,Q96J01,THOC3,0.789847559,0.184500376,0.6711744,0.236842105263
5083,Q96J84,KIRREL1,0.566253127,0.49491109,0.049358696,0.236842105263
5084,Q96JA1,LRIG1,0.377413924,0.335440618,0.200995885,0.236842105263
5085,Q96JB2,COG3,0.821586116,0.20684877,0.499136927,0.236842105263
5086,Q96JB5,CDK5RAP3,0.30488083,0.105165521,0.275419318,0.236842105263
5087,Q96JC1,VPS39,0.319373098,0.153632518,0.419603923,0.236842105263
5088,Q96JC9,EAF1,0.784979891,0.87332955,0.596992882,0.236842105263
5089,Q96JH7,VCPIP1,0.503736437,0.724371498,0.049144909,0.236842105263
5090,Q96JJ7,TMX3,0.260996732,0.003584176,0.886679431,0.236842105263
5091,Q96JN8,NEURL4,0.732475524,0.810415238,0.858299167,0.236842105263
5092,Q96JT2,SLC45A3,0.162949965,0.245622408,0.08506155,0.236842105263
5093,Q96K19,RNF170,0.921075222,0.885936549,0.177416773,0.236842105263
5094,Q96K37,SLC35E1,0.222223463,0.839280649,0.013398521,0.236842105263
5095,Q96K49,TMEM87B,0.083608717,0.355567385,0.589985436,0.236842105263
5096,Q96K76,USP47,0.073701554,0.315247117,0.707861994,0.236842105263
5097,Q96KB5,PBK,0.769551658,0.154186308,0.758922559,0.236842105263
5098,Q96KC8,DNAJC1,0.817677027,0.38842323,0.213971294,0.236842105263
5099,Q96KG9,SCYL1,0.740425535,0.305439848,0.966167269,0.236842105263
5100,Q96KP1,EXOC2,0.758248787,0.821175813,0.484388972,0.236842105263
5101,Q96KQ4,PPP1R13B,0.96119498,0.279882347,0.062468101,0.236842105263
5102,Q96L21,RPL10L,0.466424962,0.851453948,0.178459198,0.236842105263
5103,Q96L73,NSD1,0.786996488,0.195285156,0.338263383,0.236842105263
5104,Q96LI6,HSFY1,0.422568084,0.355002467,0.880482195,0.236842105263
5105,Q96LI6,HSFY2,0.943729958,0.345975581,0.042720548,0.236842105263
5106,Q96LL9,DNAJC30,0.001314398,0.585631351,0.355407416,0.236842105263
5107,Q96LP2,FAM81B,0.981267907,0.456250795,0.640739325,0.236842105263
5108,Q96LT9,RNPC3,0.570194182,0.038448712,0.827883707,0.236842105263
5109,Q96M63,CCDC114,0.346470554,0.380015594,0.044623015,0.236842105263
5110,Q96M95,CCDC42,0.557503053,0.546487045,0.790825634,0.236842105263
5111,Q96ME1,FBXL18,0.299784703,0.068258067,0.051150661,0.236842105263
5112,Q96MF7,NSMCE2,0.159072823,0.213226465,0.296425848,0.236842105263
5113,Q96MM3,ZFP42,0.665256286,0.771897567,0.272142381,0.236842105263
5114,Q96MW5,COG8,0.684202783,0.630379369,0.913453811,0.236842105263
5115,Q96N11,C7orf26,0.792409362,0.808721361,0.605467095,0.236842105263
5116,Q96N66,MBOAT7,0.348624438,0.021490008,0.502217451,0.236842105263
5117,Q96NL1,TMEM74,0.250074733,0.011756888,0.736600449,0.236842105263
5118,Q96P47,AGAP3,0.345003385,0.398796665,0.11212317,0.236842105263
5119,Q96PD5,PGLYRP2,0.328632593,0.209695675,0.884489885,0.236842105263
5120,Q96PE1,ADGRA2,0.927485533,0.58791474,0.529550675,0.236842105263
5121,Q96PG8,BBC3,0.756072432,0.822721895,0.005493922,0.236842105263
5122,Q96PM5,RCHY1,0.288238633,0.749075982,0.162867914,0.236842105263
5123,Q96PU8,QKI,0.606179876,0.929144915,0.262326053,0.236842105263
5124,Q96PY6,NEK1,0.766029364,0.524545534,0.03886983,0.236842105263
5125,Q96PZ0,PUS7,0.846152344,0.538645417,0.682064471,0.236842105263
5126,Q96Q05,TRAPPC9,0.901981192,0.667294499,0.028196464,0.236842105263
5127,Q96Q89,KIF20B,0.595707148,0.871261197,0.499949207,0.236842105263
5128,Q96QC0,PPP1R10,0.068536145,0.181324929,0.480694935,0.236842105263
5129,Q96QD8,SLC38A2,0.218043375,0.699106625,0.278528851,0.236842105263
5130,Q96QE5,TEFM,0.869408492,0.188910203,0.590491712,0.236842105263
5131,Q96QF0,RAB3IP,0.414217854,0.199816212,0.287415948,0.236842105263
5132,Q96QT4,TRPM7,0.661209152,0.770965949,0.919946319,0.236842105263
5133,Q96QU8,XPO6,0.78348484,0.529896188,0.006063845,0.236842105263
5134,Q96RF0,SNX18,0.247886008,0.004714637,0.564530378,0.236842105263
5135,Q96RI1,NR1H4,0.554425289,0.95536105,0.368692321,0.236842105263
5136,Q96RQ9,IL4I1,0.229585395,0.877279,0.371360757,0.236842105263
5137,Q96RR1,TWNK,0.006912764,0.872308896,0.021194321,0.236842105263
5138,Q96RT1,ERBIN,0.766639397,0.494025235,0.687250643,0.236842105263
5139,Q96RT7,TUBGCP6,0.02183325,0.531101693,0.554563744,0.236842105263
5140,Q96RY5,CRAMP1,0.393103435,0.032260718,0.765435791,0.236842105263
5141,Q96S52,PIGS,0.252540156,0.750156708,0.79133896,0.236842105263
5142,Q96SB3,PPP1R9B,0.204216921,0.758352013,0.246560861,0.236842105263
5143,Q96SL1,DIRC2,0.662279467,0.583562739,0.199806651,0.236842105263
5144,Q96ST2,IWS1,0.91474208,0.370117008,0.366939058,0.236842105263
5145,Q96SW2,CRBN,0.006902548,0.491999938,0.719572025,0.236842105263
5146,Q96SY0,INTS14,0.7464232,0.527182458,0.125364821,0.236842105263
5147,Q96T49,PPP1R16B,0.799670794,0.448724465,0.429894236,0.236842105263
5148,Q96TC7,RMDN3,0.907798941,0.142400905,0.016353487,0.236842105263
5149,Q99426,TBCB,0.974573935,0.652743732,0.071020158,0.236842105263
5150,Q99439,CNN2,0.119863491,0.674670288,0.710306103,0.236842105263
5151,Q99466,NOTCH4,0.518969763,0.749762775,0.802947822,0.236842105263
5152,Q99496,RNF2,0.821974812,0.305925856,0.910196622,0.236842105263
5153,Q99500,S1PR3,0.637022799,0.804347592,0.912123695,0.236842105263
5154,Q99523,SORT1,0.953910377,0.299966799,0.629536177,0.236842105263
5155,Q99538,LGMN,0.946926373,0.274086675,0.131493795,0.236842105263
5156,Q99549,MPHOSPH8,0.966605245,0.270484982,0.062136507,0.236842105263
5157,Q99569,PKP4,0.067344188,0.763490929,0.777543825,0.236842105263
5158,Q99575,POP1,0.437534794,0.318575215,0.742149511,0.236842105263
5159,Q99576,TSC22D3,0.320839943,0.357004448,0.625929234,0.236842105263
5160,Q99584,S100A13,0.134052058,0.675481877,0.729096677,0.236842105263
5161,Q99595,TIMM17A,0.13458515,0.033538225,0.20301436,0.236842105263
5162,Q99640,PKMYT1,0.80594766,0.150022544,0.794994806,0.236842105263
5163,Q99650,OSMR,0.524764264,0.421550122,0.97457117,0.236842105263
5164,Q99661,KIF2C,0.944256971,0.212894145,0.42014416,0.236842105263
5165,Q99675,CGRRF1,0.988340077,0.760072125,0.24572059,0.236842105263
5166,Q99689,FEZ1,0.40989418,0.643306137,0.48012201,0.236842105263
5167,Q99698,LYST,0.371187877,0.839646714,0.668972423,0.236842105263
5168,Q99700,ATXN2,0.226854092,0.207795765,0.852375787,0.236842105263
5169,Q99708,RBBP8,0.446030959,0.438347593,0.94532262,0.236842105263
5170,Q99735,MGST2,0.266221438,0.732119752,0.128732263,0.236842105263
5171,Q99747,NAPG,0.459096394,0.104751719,0.696645253,0.236842105263
5172,Q99759,MAP3K3,0.432905328,0.444564714,0.080084145,0.236842105263
5173,Q99828,CIB1,0.259623434,0.490552706,0.103562651,0.236842105263
5174,Q99871,HAUS7,0.133714508,0.694426353,0.131198364,0.236842105263
5175,Q99961,SH3GL1,0.419228419,0.930807985,0.515055399,0.236842105263
5176,Q9BPZ3,PAIP2,0.506860511,0.155150775,0.481781084,0.236842105263
5177,Q9BPZ7,MAPKAP1,0.324324555,0.052681221,0.445883403,0.236842105263
5178,Q9BQ04,RBM4B,0.6846888,0.608676453,0.798176904,0.236842105263
5179,Q9BQ15,NABP2,0.443093511,0.242940785,0.528938247,0.236842105263
5180,Q9BQ48,MRPL34,0.43566308,0.558302196,0.668843731,0.236842105263
5181,Q9BQ61,C19orf43,0.793023516,0.678500674,0.483337587,0.236842105263
5182,Q9BQ67,GRWD1,0.81555637,0.466504769,0.332687005,0.236842105263
5183,Q9BQ70,TCF25,0.752112654,0.658405066,0.258801653,0.236842105263
5184,Q9BQ87,TBL1Y,0.789255941,0.808349339,0.973702709,0.236842105263
5185,Q9BQB6,VKORC1,0.501267453,0.856439236,0.264360295,0.236842105263
5186,Q9BQS8,FYCO1,0.555181923,0.710877914,0.78994085,0.236842105263
5187,Q9BR77,CCDC77,0.630749738,0.263333616,0.497068921,0.236842105263
5188,Q9BRB3,PIGQ,0.097989165,0.29610724,0.320785265,0.236842105263
5189,Q9BRD0,BUD13,0.245676182,0.185845249,0.616282789,0.236842105263
5190,Q9BRH9,ZNF251,0.615725142,0.599376707,0.00689415,0.236842105263
5191,Q9BRK3,MXRA8,0.304959958,0.778297442,0.062933654,0.236842105263
5192,Q9BRL6,SRSF8,0.766967603,0.095766228,0.920024968,0.236842105263
5193,Q9BRS2,RIOK1,0.267229092,0.409976449,0.906163694,0.236842105263
5194,Q9BRV3,SLC50A1,0.039506304,0.631245711,0.831537125,0.236842105263
5195,Q9BRV8,SIKE1,0.296561778,0.765313365,0.913674674,0.236842105263
5196,Q9BRX8,FAM213A,0.556364975,0.5156067,0.67915765,0.236842105263
5197,Q9BSA9,TMEM175,0.969074471,0.046789353,0.777058598,0.236842105263
5198,Q9BSB4,ATG101,0.689124711,0.440639622,0.693667946,0.236842105263
5199,Q9BSE2,TMEM79,0.717881398,0.781269084,0.19885647,0.236842105263
5200,Q9BSR8,YIPF4,0.55902912,0.991145974,0.452388267,0.236842105263
5201,Q9BSV6,TSEN34,0.533354208,0.849279003,0.788886749,0.236842105263
5202,Q9BSY4,CHCHD5,0.875724003,0.059986305,0.001924547,0.236842105263
5203,Q9BT40,INPP5K,0.393098593,0.766725198,0.555577597,0.236842105263
5204,Q9BT43,POLR3GL,0.458066938,0.724906563,0.433248293,0.236842105263
5205,Q9BT67,NDFIP1,0.208245205,0.754682908,0.058415946,0.236842105263
5206,Q9BT88,SYT11,0.757273163,0.201431457,0.441959849,0.236842105263
5207,Q9BT92,TCHP,0.546692028,0.323838573,0.839593679,0.236842105263
5208,Q9BTE7,DCUN1D5,0.357388193,0.597078842,0.618256676,0.236842105263
5209,Q9BTU6,PI4K2A,0.70099779,0.977113563,0.741594057,0.236842105263
5210,Q9BU23,LMF2,0.109222497,0.45142834,0.935637402,0.236842105263
5211,Q9BU62,BAT2L,0.006610766,0.496305403,0.325310015,0.236842105263
5212,Q9BUA3,C11orf84,0.59730208,0.971656139,0.745991444,0.236842105263
5213,Q9BUB5,MKNK1,0.659176067,0.763004592,0.872898224,0.236842105263
5214,Q9BUB7,TMEM70,0.580006431,0.979765333,0.433285909,0.236842105263
5215,Q9BUK6,MSTO1,0.90995161,0.202831339,0.521559662,0.236842105263
5216,Q9BUL8,PDCD10,0.636006152,0.031668613,0.652659259,0.236842105263
5217,Q9BV19,C1orf50,0.525561251,0.158148029,0.469011458,0.236842105263
5218,Q9BV20,MRI1,0.25962308,0.719703402,0.18329932,0.236842105263
5219,Q9BV79,MECR,0.051170867,0.777282362,0.226002188,0.236842105263
5220,Q9BVC4,MLST8,0.731950129,0.644957778,0.411955424,0.236842105263
5221,Q9BVG8,KIFC3,0.164291391,0.338064659,0.015291708,0.236842105263
5222,Q9BVG9,PTDSS2,0.280397006,0.654652328,0.75067041,0.236842105263
5223,Q9BVI4,NOC4L,0.259427448,0.045656349,0.062123417,0.236842105263
5224,Q9BVV6,KIAA0586,0.54709596,0.86748478,0.431684368,0.236842105263
5225,Q9BVW5,TIPIN,0.541268467,0.102961749,0.54277936,0.236842105263
5226,Q9BVX2,TMEM106C,0.788113184,0.946969336,0.61014855,0.236842105263
5227,Q9BW72,HIGD2A,0.869605555,0.379497749,0.436234173,0.236842105263
5228,Q9BW85,CCDC94,0.78754053,0.134520896,0.081068558,0.236842105263
5229,Q9BWF2,TRAIP,0.969427856,0.312879833,0.283957238,0.236842105263
5230,Q9BWG6,SCNM1,0.18046811,0.898684091,0.073226804,0.236842105263
5231,Q9BWJ5,SF3B5,0.930598963,0.780790397,0.729977552,0.236842105263
5232,Q9BWL3,C1orf43,0.045151876,0.193041324,0.346375103,0.236842105263
5233,Q9BWM7,SFXN3,0.240645885,0.173940828,0.65220527,0.236842105263
5234,Q9BWT7,CARD10,0.00885503,0.89331622,0.481757452,0.236842105263
5235,Q9BXD5,NPL,0.671593534,0.770764508,0.382593638,0.236842105263
5236,Q9BXF6,RAB11FIP5,0.90481323,0.792116942,0.32688584,0.236842105263
5237,Q9BXJ8,TMEM120A,0.572416312,0.213557853,0.103039917,0.236842105263
5238,Q9BXK5,BCL2L13,0.15546129,0.193372676,0.370412379,0.236842105263
5239,Q9BXN2,CLEC7A,0.502367434,0.646739083,0.37744154,0.236842105263
5240,Q9BXS4,TMEM59,0.567732878,0.111286937,0.481798321,0.236842105263
5241,Q9BXS6,NUSAP1,0.188271776,0.505912521,0.795619563,0.236842105263
5242,Q9BXX2,ANKRD30B,0.324196463,0.684921572,0.691393696,0.236842105263
5243,Q9BY07,SLC4A5,0.716037343,0.157027568,0.849790099,0.236842105263
5244,Q9BY21,GPR87,0.552928709,0.373374636,0.512282526,0.236842105263
5245,Q9BY44,EIF2A,0.14228174,0.808372197,0.855033408,0.236842105263
5246,Q9BYC8,MRPL32,0.380363559,0.909321931,0.465441547,0.236842105263
5247,Q9BYD2,MRPL9,0.396569245,0.160689536,0.264848598,0.236842105263
5248,Q9BYD3,MRPL4,0.576741696,0.737947882,0.629484214,0.236842105263
5249,Q9BYE7,PCGF6,0.019401503,0.555695633,0.562734119,0.236842105263
5250,Q9BYG5,PARD6B,0.577580061,0.187856597,0.541156468,0.236842105263
5251,Q9BYJ9,YTHDF1,0.932196093,0.690014354,0.393311439,0.236842105263
5252,Q9BYK8,HELZ2,0.10687278,0.299816313,0.420462371,0.236842105263
5253,Q9BYN8,MRPS26,0.732149759,0.632268078,0.137121978,0.236842105263
5254,Q9BZ29,DOCK9,0.970522787,0.235783501,0.292177878,0.236842105263
5255,Q9BZ71,PITPNM3,0.608885539,0.489343101,0.007323213,0.236842105263
5256,Q9BZA7,PCDH11X,0.719665612,0.758264217,0.932701225,0.236842105263
5257,Q9BZF2,OSBPL7,0.302752326,0.62020742,0.609258541,0.236842105263
5258,Q9BZG1,RAB34,0.459022394,0.24777528,0.891845694,0.236842105263
5259,Q9BZX2,UCK2,0.048028613,0.653207918,0.42082484,0.236842105263
5260,Q9BZZ5,API5,0.385352105,0.330785884,0.400181344,0.236842105263
5261,Q9C005,DPY30,0.36171638,0.119203161,0.553934118,0.236842105263
5262,Q9C075,KRT23,0.287584055,0.656856203,0.596259438,0.236842105263
5263,Q9C0A6,SETD5,0.816712736,0.947319888,0.506278821,0.236842105263
5264,Q9C0B9,ZCCHC2,0.450528095,0.841154337,0.587209627,0.236842105263
5265,Q9C0C2,TNKS1BP1,0.80663252,0.146388072,0.132821686,0.236842105263
5266,Q9C0E8,LNPK,0.790172935,0.687492784,0.761597983,0.236842105263
5267,Q9C0F1,CEP44,0.282957873,0.664213084,0.651143497,0.236842105263
5268,Q9C0F3,ZNF436,0.068309239,0.510489184,0.351089868,0.236842105263
5269,Q9C0H6,KLHL4,0.054930728,0.434721893,0.312596378,0.236842105263
5270,Q9C0J8,WDR33,0.637522639,0.383588264,0.274250526,0.236842105263
5271,Q9GZM5,YIPF3,0.424285581,0.842294234,0.149530738,0.236842105263
5272,Q9GZM8,NDEL1,0.905531348,0.250835018,0.334345677,0.236842105263
5273,Q9GZN8,C20orf27,0.417320884,0.291479801,0.833034051,0.236842105263
5274,Q9GZP9,DERL2,0.154058328,0.560968849,0.233575761,0.236842105263
5275,Q9GZR2,REXO4,0.539999264,0.62666369,0.069240963,0.236842105263
5276,Q9GZT4,SRR,0.937091368,0.449719456,0.494727171,0.236842105263
5277,Q9GZT9,EGLN1,0.660955065,0.864425322,0.122151342,0.236842105263
5278,Q9GZU8,FAM192A,0.394657442,0.95395712,0.402621265,0.236842105263
5279,Q9H000,MKRN2,0.258990542,0.816527342,0.091214211,0.236842105263
5280,Q9H061,TMEM126A,0.84791216,0.720063112,0.72054808,0.236842105263
5281,Q9H082,RAB33B,0.945056075,0.122041807,0.342342909,0.236842105263
5282,Q9H0E3,SAP130,0.376999837,0.082954228,0.566304886,0.236842105263
5283,Q9H0E9,BRD8,0.067280185,0.839123336,0.654512371,0.236842105263
5284,Q9H0H0,INTS2,0.181581769,0.3505512,0.652501154,0.236842105263
5285,Q9H0H3,KLHL25,0.575747615,0.905636958,0.70085671,0.236842105263
5286,Q9H0H5,RACGAP1,0.185885032,0.577891399,0.301104487,0.236842105263
5287,Q9H0I2,ENKD1,0.291448356,0.051086533,0.085463814,0.236842105263
5288,Q9H0J9,PARP12,0.461664107,0.215654074,0.633435705,0.236842105263
5289,Q9H0W5,CCDC8,0.346977441,0.146684565,0.266434615,0.236842105263
5290,Q9H173,SIL1,0.318165717,0.416301341,0.894251779,0.236842105263
5291,Q9H1A3,METTL9,0.45991458,0.877558291,0.30026897,0.236842105263
5292,Q9H1C4,UNC93B1,0.23589492,0.092958706,0.715056925,0.236842105263
5293,Q9H1I8,ASCC2,0.027752038,0.929844942,0.330352313,0.236842105263
5294,Q9H1J1,UPF3A,0.658453456,0.935837718,0.364873259,0.236842105263
5295,Q9H1K1,ISCU,0.158803563,0.265357935,0.592348112,0.236842105263
5296,Q9H1R3,MYLK2,0.802662601,0.03567887,0.905185468,0.236842105263
5297,Q9H1X3,DNAJC25,0.408579772,0.466467218,0.264528839,0.236842105263
5298,Q9H1Y0,ATG5,0.327391879,0.584379997,0.949825881,0.236842105263
5299,Q9H1Z4,WDR13,0.746014729,0.726742794,0.738728979,0.236842105263
5300,Q9H252,KCNH6,0.74635192,0.333494369,0.004461148,0.236842105263
5301,Q9H257,CARD9,0.173954964,0.063682267,0.85073676,0.236842105263
5302,Q9H2C2,ARV1,0.117544802,0.891637498,0.695572188,0.236842105263
5303,Q9H2G2,SLK,0.174037524,0.828962582,0.562432122,0.236842105263
5304,Q9H2G4,TSPYL2,0.627409164,0.372949583,0.337716113,0.236842105263
5305,Q9H2H9,SLC38A1,0.841890256,0.765463167,0.332799348,0.236842105263
5306,Q9H2K2,TNKS2,0.510082855,0.437400961,0.077322788,0.236842105263
5307,Q9H2K8,TAOK3,0.165763744,0.518271714,0.458300931,0.236842105263
5308,Q9H2V7,SPNS1,0.714305282,0.560188927,0.657190066,0.236842105263
5309,Q9H2Y7,ZNF106,0.907037296,0.245505882,0.571953845,0.236842105263
5310,Q9H330,TMEM245,0.218537741,0.128305289,0.402108644,0.236842105263
5311,Q9H334,FOXP1,0.870961448,0.610483289,0.934701169,0.236842105263
5312,Q9H361,PABPC3,0.211835944,0.613567707,0.360534232,0.236842105263
5313,Q9H3G5,CPVL,0.83666494,0.234931304,0.947714009,0.236842105263
5314,Q9H3K6,BOLA2,0.859301689,0.857609951,0.030123579,0.236842105263
5315,Q9H3K6,BOLA2B,0.523377473,0.115304673,0.441096668,0.236842105263
5316,Q9H3R5,CENPH,0.477362794,0.882515017,0.70070915,0.236842105263
5317,Q9H3T2,SEMA6C,0.889883133,0.388909111,0.702992816,0.236842105263
5318,Q9H3U5,MFSD1,0.0650762,0.299822438,0.510166553,0.236842105263
5319,Q9H490,PIGU,0.509456125,0.752914143,0.612243887,0.236842105263
5320,Q9H496,TOR1AIP2,0.620797947,0.265169501,0.746368944,0.236842105263
5321,Q9H497,TOR3A,0.73356744,0.525548325,0.80143561,0.236842105263
5322,Q9H4A4,RNPEP,0.229996231,0.229234718,0.336724979,0.236842105263
5323,Q9H4A5,GOLPH3L,0.021871876,0.056385551,0.564093006,0.236842105263
